cid,text,time,digg_count,reply_comment_total,user_id,user_nickname,user_unique_id,referer
7140172467197117211,Ê mà đẹp trai thiệt anh ơi,2022-09-06 07:56:06,0,0,6845590242683765762,Hoàng Nguyễn,hoanghuynguyen2005,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140168975564751643,cái chăn giống của tui ha :)),2022-09-06 07:42:34,0,0,6871281803895948290,🦩,la168.03,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140165823293997850,nhường cậu ấy cho em đi,2022-09-06 07:30:19,0,0,6732009369389433857,Anh Thư,sensen_oy,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140161073224024858,ủa ủa,2022-09-06 07:11:55,0,0,6669683004346089474,tính lóng như kem :>,ha.covid,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140160003306750747,@Đăng Lê áo rẻ với đẹp nè,2022-09-06 07:07:42,0,0,6784803705406637058,Út Ngọc,utngoc.2k,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140153991728988954,m83 thì mặc size j nhỉ,2022-09-06 06:44:26,0,0,6765455427759162369,Tracy,embecuaanh_060,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140192411220951835,tr cơi bất ngờ nha ông dà,2022-09-06 09:13:24,0,0,6609514553225953282,hehe,hessss__,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140173216975274778,ảnh kia ẹp chai z chài,2022-09-06 07:59:00,0,0,70965145250,Nn1215,nhieughett_tiengganhh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139925140927054619,tòn bot răm 🥰,2022-09-05 15:56:21,0,0,6987548866489025537,Phở táiii 🍜,photai_kohanh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139921025009271578,tr tr otp :))),2022-09-05 15:40:17,0,0,6556173049031720961,only Vachirawit,ivee._._,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139981398672245505,thích vậy anh,2022-09-05 19:35:14,0,0,6570959067852898306,thúy,hilomiklafthuy02,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139866561665876763,quá tr quá đất,2022-09-05 12:08:56,0,0,6990929630530225179,ƯỚC ĐƯỢC CÓ NY,trongchanhday,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140287510635496218,xin in4 bộ ga giường bơ đi anh🥲,2022-09-06 15:22:31,0,0,7060634808459985947,jz,khnh_6,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140144617735717659,@chú bé đần🤡 tr bồ ảnh đẹp trai ghia,2022-09-06 06:08:00,0,0,7086331574291956737,Bình sữa kamidi,binhsuavn,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140101915136508699,@hang.912003 nghe ns bà thích biadia hõ,2022-09-06 03:22:20,0,1,6936709503870682113,creamypie48003,creamypie48003,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140128046576911131,@🌹 tòn có ny gòi 😂,2022-09-06 05:03:40,0,1,6827652502928016386,Hà Thanh,hathanh121199,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140121544341488410,Iu nhau đã qá 2 a:)),2022-09-06 04:38:31,0,0,6705265321299952641,Cá mập con,_nieni,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140321074756141851,dệp zai qa,2022-09-06 17:32:59,0,0,6679565440869893122,Manh Lê,embemanhme,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140120909033325338,Ủa tôi tưởng ổng trai thẳng không á,2022-09-06 04:35:57,0,0,6532068064324747265,Uyen's,uyennhaaaaaa,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140039137604256539,@Đoàn Như Thiên Ái nữa r đó,2022-09-05 23:19:03,0,1,6854833366854026242,Bynh Mynh,bjnhmjnk,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139895346545689370,thic áo sơ mi nên tặng áo thun🫶,2022-09-05 14:00:40,0,0,7092547497893905410,đúa thích đèo,hynhi_205,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140036930032780059,ủa anh bột tôm hả😥,2022-09-05 23:10:23,1,0,7122693106735268890,ko ổn,little_myself3,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139871699096617774,Anh là bot răm hả,2022-09-05 12:29:11,1,0,7000239158636774405,Lỗ tai cây hả?,xoxo.qnh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140087159511565082,flo và tim video giúp với ạ,2022-09-06 02:25:02,0,0,6882971811844539394,CÓ NY ĐỔI TÊN 🌺🌺🌹🌹🌼🌼,xucana.1232,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139931735052190491,😂,2022-09-05 16:21:57,0,0,6864062475975214081,Anna Lê,annayeuchomeo,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139911497316336410,:))),2022-09-05 15:03:20,2,0,6614400733700833281,Hoàng Thượng,hoangthuongg04,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139971444867760923,@ongtroi8 @naitodayuwu,2022-09-05 18:56:13,2,0,6616538847683854337,chocobye,shiftsolve1008,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140306581141488410,@Zịt kon,2022-09-06 16:36:33,1,0,6577934316955811841,jjh,nochuu_0901,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140252795668874010,@Ngô Quyên,2022-09-06 13:07:46,1,0,6853140218775749633,Unnamed,unnamed00005,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140236991706415874,@douien.xg,2022-09-06 12:06:55,1,0,6614733714444795906,thhgn,th17_2001,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139927434686497563,@nestamarella,2022-09-05 16:05:13,1,0,6845863857388553218,Ha Le 💍,.born_pink,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140161891331408666,@Mascara quyến rũ💅💞,2022-09-06 07:15:06,1,1,6749331292536980482,@@Rab,tn_rab1412,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140153354612638490,@_pn_bee💅 =))),2022-09-06 06:41:50,1,0,6723186177387971585,ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ,ngcdp.ie,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140139428270261019,@nam thanh :),2022-09-06 05:47:52,1,0,6939401537072563202,𝟏𝐦𝟔đổ𝐢𝐭ê𝐧🐯🐰,_n.tzhu_0,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140137575860290330,@e buon vi minwaan hong rep cmt,2022-09-06 05:40:42,1,1,6579363856178790401,hết iu Hoàng Bảo thì đổi tên,ngc_anh24,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140072147138085658,@_cm.nqc_ 😳😳😳,2022-09-06 01:26:57,1,0,7089324714179789825,Thành Trần Tấn60,thawhtran,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140050210061566766,@bun.bo.cha,2022-09-06 00:01:43,1,1,6692787916059526150,PHỞ BÒ VIÊN,pho.bo.vien,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139932559685649178,@_linhmoe_,2022-09-05 16:25:06,1,0,6720496508330361857,tm tm,trame.n,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140198976430539546,úiii :4,2022-09-06 09:38:51,0,0,6964222678594356226,𝕻𝖍𝖆̣𝖒 𝕭𝖆̉𝖔,baopham090304,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140188718837285659,@hehehehehh__ sốc ch bà dà,2022-09-06 08:59:06,0,1,81940823921,Nu Ba Ka Chi,._.cthrinee,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140122151897907995,@mê vật lý nhất nhất ❤️‍🔥 @vợ của ngôn nhất trì toàn là bot 😭,2022-09-06 04:40:47,0,0,67706654233,Hồ Toàn,hton03,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139945323971085083,@hoanganh01204 ỏ =))),2022-09-05 17:14:37,0,1,6862235957505459202,Hưng Nguyễn,gnuh_2k5,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140308699730641690,@ILT,2022-09-06 16:44:50,0,0,6874216659021120514,Búp bê,haha_nhung,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140219774978949915,@vk gj @tình yêu ơi của Dazai 😍✌🏻 @behappy,2022-09-06 10:59:40,0,0,70106578431,_justquan_,justmchq,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140193467912897306,@Minh Thư,2022-09-06 09:17:30,0,0,6783236027064534017,Minhvyy,butter33333,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140190109962044186,@Khôi Nguyên @Hy,2022-09-06 09:04:32,0,1,80435752843,sheisanh_,sheisanh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140176729247335195,@mì chọt số🌷,2022-09-06 08:12:38,0,0,69794799218,Bốc ra bias sẽ đổi tên,ntvy2403,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140168516723835674,@kpxbabby J z,2022-09-06 07:40:40,0,1,6856920512673612801,Ｌｕｆｔｍｅｎｓｃｈ,nhiphan0408,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140157100945146650,@Bubble Gum,2022-09-06 06:56:29,0,0,6617334299899985921,𝚋𝚎𝚕𝚘𝚟𝚎𝚍𝚓𝚊𝚎𝚜𝚊𝚑𝚒,anhthidayneee,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140153508136862490,@t__dy.y 😂,2022-09-06 06:42:27,0,0,6728993242379682818,Đang iu Che Don,yinedayyy,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140147664629105434,@Jasmine💚,2022-09-06 06:19:52,0,0,6597746752031064066,🦔,_21thang1,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140145392117990170,@xanhlexanhlet4,2022-09-06 06:11:03,0,0,6594355509989785602,gia hân,bhan.826,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140047899408401178,=)),2022-09-06 05:50:36,0,0,6983901504814089218,gtb73,gtb730,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140133751028269851,@NahNuce,2022-09-06 05:25:51,0,0,6529031590881968129,Jasmime,jasmine.0909,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140132801911407361,@đừng hỏi t là ai,2022-09-06 05:23:45,0,1,6846739464238384129,nl,nlocc._,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140132762698220314,@kêu nhã phương đi,2022-09-06 05:21:54,0,0,66608652356,Collyday,daudhmoidoiten,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140132357495702298,@mannghi1402,2022-09-06 05:20:23,0,0,6871556997658625025,:'>,ac_te0,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140131428171301659,@ebe của qt,2022-09-06 05:16:44,0,0,6703680281708168194,bun qua i thoi,nl.thzy,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140131161129091867,@ndjp11,2022-09-06 05:15:46,0,0,6747622076951593986,thv.he,bii737,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140127317703738139,@CAO THANH,2022-09-06 05:00:50,0,0,6955048415647777793,11thang7,tragn.dai_,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140119791524315931,@E :))),2022-09-06 04:31:40,0,1,6926192171876992002,well,dqq_666,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140118989254640410,@oh_willis,2022-09-06 04:28:32,0,1,6864466047421940741,anhhhhhh,seneiu,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140115586605204251,@Bún bò nạm viên,2022-09-06 04:15:26,0,0,67869087116,Canh nè 🫶🏻,canhhnie,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140088145244832539,@lizzyinyourheart j z bà nội,2022-09-06 02:28:54,0,0,63832639718,@maianh04,maianh.16,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140086073225823002,@song19981 😳,2022-09-06 02:20:57,0,0,6930103937111081986,Sparkling bling bling me,evelyn.1004,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140063234459075354,@C A M 🍊 @Thai anh,2022-09-06 00:52:16,0,0,225927679252840448,Thái Kim,t.kim97,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140059462311953178,@Người dùng tiktok @ndkn,2022-09-06 00:37:38,0,0,6551990104641667074,Hà Tân,shinxerrrrr_,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140045564855091995,@phamnhatdeptraii,2022-09-05 23:43:57,0,0,6974938764088280065,Như,hmihnhuu,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139957777611571994,@chàng ngự lâm yêu hoàng tử,2022-09-05 18:03:18,0,0,6552460983200137218,Đồng Đồng,dvddong,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139949539092333339,@1 bạc xỉu circle k,2022-09-05 17:31:10,0,0,6826920160608437250,decccced,fourthdeccc,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139947921236263706,:)),2022-09-05 17:24:52,0,0,6535417531061878785,Phuong Linh,nph18,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139938189952074523,:)),2022-09-05 16:47:03,0,0,6742403064018273281,𝕿𝖗𝖔𝖓𝖌 𝕿𝖎𝖓𝖍,trongtinh12011,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139935947432411930,@tn.htran,2022-09-05 16:38:13,0,0,6692589218163606529,bh,beozhannie,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139920049141695259,@n2xta,2022-09-05 15:36:29,0,0,6684453579896177665,Nguyễn Quỳnh Như,wyhn.nhw,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139919666701206298,@mae nguyen,2022-09-05 15:35:03,0,0,6939367723944281090,Voxx Yenn,voxxyenn,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140109243664007963,@bđjjxjsjwk ủa,2022-09-06 03:50:48,0,0,6614643108197007362,🦩,jaxyzzz,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140079940163191579,@🦊 KAIII 🦊 ủa,2022-09-06 01:57:11,0,1,6566432770237661186,Cafeinmz,cafeinmz,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140070706767315739,@A o Ao Bờ Ao Bao Hỏi Bảo ủa,2022-09-06 01:21:20,0,0,6532778037679112194,Em bé chờ kết quả,thuwwne26.09,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140170533068686081,@@@@@@,2022-09-06 07:49:30,1,0,6790921362790777858,ts,tsyawnzta,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139961903886893850,@_ngzy,2022-09-05 18:19:04,1,0,6638162769475715073,Trần Lê Phương Thảo,tp_tl114,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140320050841699098,@Trun Nghĩa thích uống sữa,2022-09-06 17:28:50,1,1,6584991945159049218,Thanh Tú,tu12122016,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140200288779371290,@thíc trường 🏫,2022-09-06 09:44:04,0,0,63813513127,phở boà ko?,uyqnee__,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140073481965732634,"thiệt hay giỡn vậy ông già
tính mai mối em gái tui cho ông luôn â",2022-09-06 01:31:58,0,0,6711257096505689090,solitary,lion24.4,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139951882089300737,lộn kênh 🥰🥰🥰,2022-09-05 17:40:48,0,0,6867774294245884930,lười tc 🤯,kingtench,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139896228112106266,là 2 cha này đang quen nhau thiệt không,2022-09-05 14:04:02,69,5,6745279193263686657,tlong xinh nhì ai dám đẹp nhất,_nlozng11_,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140155386410517275,@Ủa gì vậy cà 🌈 thiệt hở,2022-09-06 06:49:50,1,2,6948781994567844866,mãi ew bé nữ :3,chow165,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140119196013527834,này bồ ổng thiệt hả mng? mình hỏi thật á,2022-09-06 04:29:24,1,1,6778834422651618306,junggoon,jungg_o_o_n,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139892081459413787,ủa hai anh yêu nhau hả🥰,2022-09-05 13:47:56,0,2,6872337423931261954,ngd baonhi,ndb_nhi1619,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140168051991986971,@_hquynhz26_ cô ấy có chủ rồi,2022-09-06 07:38:58,1,0,6706036250502087681,Thảo 🐛,thaobuon1chut.roithoi,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140086869153301275,@J cơ??? :)),2022-09-06 02:23:58,1,0,6839914172005860353,wallflower_,.2thang_8,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139955923816989466,anh Tòn là bot hả,2022-09-05 17:56:02,0,0,6769124850956059650,ʕ º ᴥ ºʔ,meii_cover,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139937695489835802,cha toàn nữa,2022-09-05 16:45:10,0,0,7081488857624134658,Giỏi toán r tính típ ha😴,2tran1tran,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139919570969674523,sao dám giựt chồng em =)),2022-09-05 15:34:37,0,0,7061903315818988570,Minh Chauu,mchou.410,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140220499309118235,ai top ai bot v anh😔,2022-09-06 11:02:25,0,0,7080057320176468994,Trúc Mai,trucc.maii,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140190355161105179,A tòn top hay bot zạ,2022-09-06 09:05:29,0,0,6596624876369920002,V y . H a ❤️,_vyha.1402,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140126508441518875,Tòn bot hay top zạ,2022-09-06 04:57:39,0,0,6884939002475807745,bt,chamcham.srh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140153347189080859,a là top hây là bot z a tòn,2022-09-06 06:41:51,0,0,6712818424538235906,sang69,vansang78,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140139848500953882,Anh Tỏn có gấu gòi á 😔,2022-09-06 05:49:25,0,0,6912801798819873793,🫵🏻,thanhvy_0550,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140057146804683546,Trong mối quan hệ này bà là bot hả Tòn?,2022-09-06 00:28:48,109,16,7103531862748660737,bin_55555,bin_55555,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139920888707842842,top 1 cmt nào tòn ơi,2022-09-05 15:39:49,1,0,7087919881136325633,Gia Huyy,huyhuyy_2,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140274276993221403,ủa vậy ông tòn là ng trong giới hả,2022-09-06 14:31:06,0,0,6849353580706677761,etto🐶,tdn_204,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140195520525779739,"s bh trai đẹp họ yêu nhau ht r , còn j nz đâu mà khóc với sầu",2022-09-06 09:25:28,0,0,6869410545499112449,Châu Vòng,miieuyeuu5407,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140098043010188059,"Cây kiếm của anh hùng chỉ có thể đẩm máu, chứ mạ kem sầu riêng thì ối tr ơi",2022-09-06 03:07:21,0,0,6557456553603547137,Thiện Nhân,nltn97,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140073601899217690,Chúc ac sớm sinh quý tử 😏,2022-09-06 01:32:37,0,0,64216659189,𝙉𝙜𝙤̣𝙘 𝙋𝙝𝙖́𝙩,ngongocphat,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140066424877499163,@My pham bí mật cướp ck của toàn 🥰,2022-09-06 01:04:37,0,0,6902066603908908033,9thang12,ntyn_2006912,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139924663421485826,Nhìn anh giống anh tử tù trong Big mouth quá :))),2022-09-05 15:55:08,0,0,6924592779108598786,🫶🏻Trang,meochehanh204,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139890022941655835,yêu nhau luôn đi 2 ông dà,2022-09-05 13:39:59,0,1,6789630004570588162,Anh Anh,anhanh1903,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139882879219729179,Ủa tưởng ổng thích gái🥲,2022-09-05 13:12:15,0,0,7056464190794826753,🫶🏻,giveusomecutee,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140059941998248730,ủa ô tòn thích còn giai à😳,2022-09-06 00:39:36,0,0,6505745128069103618,Phúc Châu,phucchau9335.com,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140196657250059034,2bot hả =)),2022-09-06 09:29:57,0,0,6630956138387226626,Trọngg 🐀,thanhhtrongg,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140142356078641947,=)) a toàn gầy,2022-09-06 05:59:13,0,0,6929722913055097857,qvietkekekkeke,qviet2812,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140149173810316059,"haizz
đ thể tin đc ông Tòn lại là bot
chắc t trầm cảm",2022-09-06 06:25:38,0,0,6723000090216350722,Hoangthuhai!,hoangthu_high,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140118941225845530,OTP này riu quá 🥺,2022-09-06 04:28:23,0,0,6574304149436121090,Piku,jjenpichu,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140099254815900442,Ông kia đẹp còn cha tòn nãn quá💀,2022-09-06 03:12:05,0,0,6679258939740226561,Cãi tao làm 🐶,idtottot113,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139932087717872411,tòn chưa bao giờ rep cmt ai=)),2022-09-05 16:23:20,0,0,6541922583692066818,gkệ đẹp cũa Zoro 😘💞,kkhanh_2802,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140126617917702939,toàn bot đk🥰,2022-09-06 04:58:07,0,0,6954923960769594369,Cục cứt đang 🐛`,dtai28328,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140004264684618523,ủa gòi ai top ai bot,2022-09-05 21:04:38,0,0,7091513817888523290,Trí Trung,tritrung_2804,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139918852318659355,Toàn come out,2022-09-05 15:31:51,0,0,6599209367345954817,đi tìm kho báu ở đáy xã hội,ditimkhobau,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139943740429746971,"@Love is love @ѕeнυɴ cнả qυyêɴ, yυтα cнả lụα @Hiii",2022-09-05 17:08:41,0,0,6554699575260577793,ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ,liliiii1403,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140091258551485210,PhỜ lÓp,2022-09-06 02:41:06,0,0,6864198820114056193,🦊Đ,dcuppt,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140058084005036827,hay ra dẻ quá ba,2022-09-06 00:32:22,0,0,7083486580178830337,LTh Ngoc Anh,lthngocanh2412,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139945619270992666,Ủa thiệt hả,2022-09-05 17:15:46,0,0,6966963198004298754,Caubebutchi,bdjdbsowbsbsowj1283902,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140257707675861786,@♎️@Hươn,2022-09-06 13:26:46,0,0,7008455418586792961,Xupinn,thnguiien_,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140127722646291227,Ủa @vkiucủaanh,2022-09-06 05:02:22,0,1,7059617285187339291,Tài khoản độc thân💋😍,i_i2sx,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140032648827044634,ô dà này hài vãi,2022-09-05 22:53:55,0,0,6548246489725550594,ƒさ¶Ko•Bii,cpn.adh,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7139906550269444891,@namjoonlacuatui @d.huynhu quài,2022-09-05 14:44:07,0,2,6586564901530173442,Tran Trong,26.nassjj,https://www.tiktok.com/@toanchodien23/video/7139859458003406106
7140120059120419611,có ny roi . hủy fl th =)),2022-09-06 04:32:38,195,0,6521855063681974274,⭐️Nguyễn Ngọc Thảo❤️,thaonguyen2502,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140119167055823642,wow có ny r 😅,2022-09-06 04:29:16,55,0,6886384290792686594,nguyendinhha0912,dinh._.a,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140124885079409435,Ơ kìa đăng lại hả a zai =)),2022-09-06 04:51:29,21,1,6952348701512336386,Chúc các fen có tyeu đẹp,_vtt7,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140122050858222338,Ô ny hay em gái anh vậy ạ? 2 người nhìn giống nhau í 😳,2022-09-06 04:42:35,8,1,67052951794,Jenny,jennycjcj,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140179148841091866,Tóc a có phải tóc tẩy k ạ??,2022-09-06 08:22:04,7,1,6653425728774209537,𝓣🐏,aries21300,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140259779108193050,"link mua ở đâu v a
e xin với ạ🥰",2022-09-06 13:34:47,1,0,7075587942710363138,Braces,braces_26j,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140134104170906395,Thấy vid này 59p trc tưởng ảo giác=))))),2022-09-06 05:27:08,6,0,6966095812979950593,Phùng Khánh,phung_nam_khanh,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140176282398475035,Màu tóc đẹp ở @chenglovehair 🫵🏻🫵🏻,2022-09-06 08:10:49,5,0,6725316267451057154,Hồng Cao,hongcao0111,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140253015163994907,bước cbi là phải có ny đã,2022-09-06 13:08:31,4,0,6896802554425738242,Nguyễn Tuấn Anh,tuananhroyal124slvp,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140123007079547674,Ơ sao ông có ny rồi🥹,2022-09-06 04:44:12,1,0,7016022596648305666,Sayhi_mm,maitretrau_,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140119870541103898,Ơ đăng lại à,2022-09-06 04:32:00,3,0,6517618996039696386,ℤ𝕒𝕜𝕚🍀,zakii_053,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140119698443895578,dạo này hơi bị lười ra video nha a :v,2022-09-06 04:31:15,3,0,6630205101842513921,aloha,31873839561,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140271906775745307,k có trên bai ô a oii🥺,2022-09-06 14:21:55,1,0,6739841266094507009,h.trangg07,amfifteen_,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140228834829320986,@sunnyđangsou` màu hồi chiều nói nè,2022-09-06 11:34:44,1,0,6788751488224871426,hngh,geeezhan,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140205015562683163,tui từ tóc nâu nhuộm thành nâu hồng đào 1 tháng sau nó quay lại nâu ngã tí hồng hơi bị xinh,2022-09-06 10:02:22,1,1,7085277768866448385,Phạm Trọng Tiến800,tiencutenhathmt,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140204492847022874,Chờ khoảng bao lâu thì gội lại cho màu nó ok nhất ạ,2022-09-06 10:00:20,1,0,6945211882308240385,Doanh Vẫn Ở Đây🙆🏻‍♂️,doanhzoanh,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140127058005361434,cho thêm nhiều màu hơn đi a,2022-09-06 04:59:53,0,0,6945027254196896769,💙Flo•Chicken👉🍀,tap_choi_flo23,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140172177102045979,@chang_2zz đẹp nè,2022-09-06 07:54:54,1,0,6779851920619930625,Phạm Hùng,phamhung230,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
7140142815510577946,làm sao để hết mấy vết lem của thuốc nhuộm thế anh,2022-09-06 06:01:01,1,0,7015522187739186177,PHAN.T.ĐỨC THIỆN,thienphan094,https://www.tiktok.com/@hongcao0111/video/7140118365812591898
