id,language,rating,additionalRatings,createdDate,helpfulVotes,username,userId,title,text,locationId,parentGeoId,hotelName,stayDate,tripType,en_review
237692182,en,4,"[{'rating': 4, 'ratingLabel': 'Địa điểm'}, {'rating': 4, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 5, 'ratingLabel': 'Dịch vụ'}]",2014-11-03,0,debstar282,E5803ECE57A6BBDFEB7C3AB1397C0EDC,Let go of your stress & relax!,"An Lam is perfect at the beginning of your holiday to slam dunk you into a relaxed state very quickly. The villa was absolutely beautiful! We had privacy in our plunge pool & basically spent the 3 days eating, reading, swimming & totally unwinding! Highly recommend An Lam",2370854,11981259,An Lâm Retreats Saigon River,2014-10-31,COUPLES,"An Lam is perfect at the beginning of your holiday to slam dunk you into a relaxed state very quickly. The villa was absolutely beautiful! We had privacy in our plunge pool & basically spent the 3 days eating, reading, swimming & totally unwinding! Highly recommend An Lam"
177737390,en,3,"[{'rating': 3, 'ratingLabel': 'Giá trị'}, {'rating': 3, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 4, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}, {'rating': 3, 'ratingLabel': 'Giấc ngủ'}]",2013-09-19,2,MCF1,1DFE7012304446679BC34F5B5A44BD53,Quiet getaway,Newly opened so still some improvements to be made. It's a sprawling resort so you get privacy but also means there is a fair bit of walking. The beach is nice but not much shade so gets really hot. Rooms are really suites and are huge - best for long stay. Finishing is not up to the Angsana Phuket but maybe it'll get better. Langco is quite remote so bring your own entertainment or play golf! The Banyan Spa is excellent.,3504912,11909288,Angsana Lang Co Vietnam,2013-05-31,FRIENDS,Newly opened so still some improvements to be made. It's a sprawling resort so you get privacy but also means there is a fair bit of walking. The beach is nice but not much shade so gets really hot. Rooms are really suites and are huge - best for long stay. Finishing is not up to the Angsana Phuket but maybe it'll get better. Langco is quite remote so bring your own entertainment or play golf! The Banyan Spa is excellent.
723165917,en,2,"[{'rating': 2, 'ratingLabel': 'Giá trị'}, {'rating': 4, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 1, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 2, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Giấc ngủ'}]",2019-11-02,3,leetJ2914TT,3685A32B35AD4AD5BE6F5C90BA4CF593,dirty,"Private villa swimming pool dirty I didn't feel kind. I didn't hear any clear explanation at check-in. When I went to the restaurant, they forgot my order and didn't bring it. I do not want to go next time.",13376509,469418,Premier Village Phu Quoc Resort - Managed by Accor,2019-10-31,FAMILY,"Private villa swimming pool dirty I didn't feel kind. I didn't hear any clear explanation at check-in. When I went to the restaurant, they forgot my order and didn't bring it. I do not want to go next time."
633892590,it,1,[],2018-11-17,0,gn4mm1,CFDB21F164F9AE8B0DE0B4A09B9CE214,Un mix tra una topaia ed un porcile,"Sul sito e su FB ci sono altre foto del posto e sono ingannevoli, cioè un po’ troppo belle per la realtà. Puzza di umido, chiuso. Se strizzavo il cuscino potevo bere un bicchiere d’acqua fresca. Dio ce ne scampi ad accendere il condizionatore...sudicio. Dieci euro spesi male male, prossima volta starò più attento.",12613069,2062765,Chân Mây Hotel - Tam Đảo,2018-11-30,COUPLES,"Sul sito e su FB ci sono altre foto del posto e sono ingannevoli, cioè un po’ troppo belle per la realtà. Puzza di umido, chiuso. Se strizzavo il cuscino potevo bere un bicchiere d’acqua fresca. Dio ce ne scampi ad accendere il condizionatore...sudicio. Dieci euro spesi male male, prossima volta starò più attento."
751166042,en,4,"[{'rating': 5, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 5, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Giấc ngủ'}]",2020-03-16,0,hieuhuynh0402,43E9E230815F9756E10EA347D1B1ED43,NIce place to stay,"I stayed here 3 days and really love this place with awsome people and services. My room is VIP ROOM was really big and clean, they also have the sofa. They have a service rental bike,very reasonable price. i definitely stay here next time.",19886756,298084,Khách Sạn Hoàng Mai,2020-03-31,NONE,"I stayed here 3 days and really love this place with awsome people and services. My room is VIP ROOM was really big and clean, they also have the sofa. They have a service rental bike,very reasonable price. i definitely stay here next time."
541912900,fr,4,[],2017-11-19,0,73747,E3424F0D3AA98789698019F3D9E43CF2,Agréable séjour mais plus proche d'un hôtel que d'un homestay,"Résumé : très bel accueil par le propriétaire qui parle très bien anglais, endroit très jolie et confortable ... et surtout repas succulents ! Le propriétaire aide volontiers si on a besoin (cours de vietnamien, resa pour les bus ...) ! Malgré tout, cela fait plutôt hôtel (logements en nombre et séparés du logement de la famille, participation à la préparation au repas mais de façon assez scolaire (très bonnes explications et possibilités de goûters et découvrir beaucoup de choses), partage des repas de notre côté - sans la famille d'accueil....! Bien que les prestations soient de qualité, le prix est assez élevé (nuit pour une personne avec chambre et salle de bains et PDJ = 400000 dg ... soit 800000dg pour 2! ; le repas avec plusieurs plats c'est 150000 dg par personne ... et les boissons sont également onéreuses (bière 30000, coca 20000...). Par ailleurs, le propriétaire propose de venir nous chercher à l'embarcadère du ferry en échange de 20000 dg..... bien dommage ... nous avons donc pris l'option de s'y rendre à pied (pas a côté et direction pas indiquée mais faisable!)! Excursion proposée : 600000 dg pour 2 pers - Tour en bateau sur le delta du Mékong de 4-5 heures, Tour sympathique mais pas indispensable... Ballade en vélo sur l'île (vélos prêtes par la famille) très agréable !",2244761,469421,Ba Linh Homestay,2017-11-30,NONE,"Résumé : très bel accueil par le propriétaire qui parle très bien anglais, endroit très jolie et confortable ... et surtout repas succulents ! Le propriétaire aide volontiers si on a besoin (cours de vietnamien, resa pour les bus ...) ! Malgré tout, cela fait plutôt hôtel (logements en nombre et séparés du logement de la famille, participation à la préparation au repas mais de façon assez scolaire (très bonnes explications et possibilités de goûters et découvrir beaucoup de choses), partage des repas de notre côté - sans la famille d'accueil....! Bien que les prestations soient de qualité, le prix est assez élevé (nuit pour une personne avec chambre et salle de bains et PDJ = 400000 dg ... soit 800000dg pour 2! ; le repas avec plusieurs plats c'est 150000 dg par personne ... et les boissons sont également onéreuses (bière 30000, coca 20000...). Par ailleurs, le propriétaire propose de venir nous chercher à l'embarcadère du ferry en échange de 20000 dg..... bien dommage ... nous avons donc pris l'option de s'y rendre à pied (pas a côté et direction pas indiquée mais faisable!)! Excursion proposée : 600000 dg pour 2 pers - Tour en bateau sur le delta du Mékong de 4-5 heures, Tour sympathique mais pas indispensable... Ballade en vélo sur l'île (vélos prêtes par la famille) très agréable !"
193319711,en,4,"[{'rating': 5, 'ratingLabel': 'Giá trị'}, {'rating': 4, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 4, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Giấc ngủ'}]",2014-02-07,0,Richard G,919E141E0624E84568DD74202DE4AC98,Better than Anticipated,"Ham Luong Hotel Review - 02-06-14 Dates of Stay 01-31-14 to 02-06-14 Hotel (200C Hung Vuong, T.P. Ben Tre,  ) GPS coordinates: N10º 14 044, E106º 22 138 The hotel is located about a half mile west of Quoc lo 60 street on Hung Vuong street. Cho Ben Tre is at the corner of Hung Vuong and Quoc lo 60. The hotel faces the Ben Tre River (Song Ben Tre). Checking In As I had booked the room directly, with price agreed to earlier, there were no formalities when we arrived. Our bags were taken directly to the room. All that was required was our passports, which in Vietnam is pretty much guaranteed payment. The Agoda.com price was the same as the hotels direct rate almost to the dollar. But as we booked direct, the hotel later gave us one night free for a six-day stay. Room We stayed in room 301, which I should have known was one previously reviewed and criticized for the noise coming from the bar area directly above. Second floor rooms are probably far better insulated from the noise I’m sure. I first heard the chair shuffling from above when I was soaking in the tub around 5:30 PM. Would it continue for long and how long? The room labeled a suite, is quite large. It was one of the largest that I’ve stayed in SEA for the price paid. Then again, this isn’t Sai Gon, Ha Noi, or some beach fancy beach resort. It’s the Delta. Flooring in the room was all tile, very clean and cool. I don’t mind walking barefoot on tile floors but not carpeting, even though the the hotel supplied sandals. Lighting in the room was typically dim. I’m all for any energy-saving devices and fixtures but some areas of a room or bathroom require brighter lighting. So the lighting in this particular room was not bright enough for me. This particular room had an upright refrigerator with internal freezer compartment and was of sufficient space to store perhaps 35-50 12 oz. cans of beverages or a combination of food and drink. It wasn’t running when we opened the room (to save power), so I had to turn it up to its maximum setting to make it chill down quick for beverage and food storage. Because I suspected it had not been running for awhile it had a slight odor (musty). I wasn’t worried as I was only storing cans for now. After about five hours, my beverages were near freezing, perfect if the weather turns really hot. So far, the weather has been quite mild. (Oh dear! Acoustic guitar and singing just started above our room at 7:50 PM!) I would certainly avoid rooms on the third floor (especially room 301) if you cannot handle loud music and chairs being dragged across the tile floor above you. The sound literally echoes through the room and lasts well past 10 PM, when staff are still moving chairs probably back to their original placement. How would one describe the outfitting of the room, late government provincial? The suite has a fair amount of furniture, which looks like most other furniture in Vietnam. It’s that dark-stained wood with 27 coats of varnish. With all the protection, I’m sure it is resilient as floor tiles and concrete. SEA is not kind on buildings. The warm or hot, humid weather is a perfect catalyst for mold, mildew, and rot. So the beautiful set of wooden chairs in the room are hard as a rock and not inviting for a long sit-down. Everything is cement, tile, more tile, heavily varnished wood. The TV is still the old fashion, one hundred pound monstrosity. Quite frankly, I haven’t seen one in SEA for years. I thought everything was flat screens by now. Our room had a king size bed with a high density foam mattress. It was quite firm but wasn’t like sleeping on a concrete slab. At least there were no springs pushing against one’s body at night. The room also has an electric water cooker for making coffee or tea. Free tea was available but we took the Vietnamese coffee with condensed milk down at the restaurant with breakfast. The room also has a blow dryer for one’s hair. (I don’t have enough to dry.) Speaking of TV, there will be dozens of Vietnamese and Chinese stations. I did manage to find five English channels, including Cinemax, HBO, Animal Planet, National Geographic, and Discovery Channel, which is not bad for a hotel in a rural town. The WiFi is good throughout the building from what I can see. The network is not protected (it’s open) so protect your computer as best you can (turn on computer firewall and don’t allow file sharing for starters). Bandwidth was adequate enough to support several quality Facetime sessions (video-conferencing). Facebook not locked out at this hotel, so enjoy. A dysfunctional rooster next door started crowing around 3 - 3:30 AM daily. Breakfast Breakfast turned out to be much better than I had anticipated. Most mornings, we arrived between 7 - 7:30 AM. The number of foods offered were quite varied. Bowls of Udon soup with various meats, vegetables had been prepared in advance. This was the first day and morning’s menu changed daily (see below). They were all excellent! All one had to do was ladle some broth into the bowl and eat. Here’s a list of items we encountered for the breakfast buffet during our six-day stay: Udon noodle soup (Banh Canh) Pho - Bun Bo Hue Bun Moc (noodle soup) with pork or pork ball Chau ca - (Congee with Thac Lac fish) Congee with duck egg Chau (Congee - plain) Congee with oyster mushrooms (my favorite) Congee with yellow squash Bo Kho (beef stew) Sui Mai (pork) braised in a tomato type base (Different soups, congees and other foods not served everyday) Sliced bread Baguette bread pieces Fried eggs Mini egg omelets Fried, small chicken pieces Stir fried rice Stir fried rice with seafood Stir fried rice with crab Stir fried noodles Stir fried greens (sort of a spinach) Stir fried cabbage Stir fried mustard greens Stir fried bokchoy Shrimp dumplings Glutinous rice cakes Hot dog (sausages shape like nuggets) Pork roll slices Sliced tomatoes Sliced cucumbers Condiments of various sorts Jams Jellies Butter Vietnamese coffee with condensed milk Hot water Tea Passion fruit juice (diluted) Fresh watermelon slices Fresh dragon fruit slicesFresh pineapple slices Again, foods above appeared on different days. One kind of soup daily along with one congee (plain) and one other congee with another ingredient like seafood, mushroom, squash or something else. If you must get your salt, try placing a couple pieces of salted egg in your soup or congee. It’s delicious! (Take the sliver of shell off the egg before dumping it in you soup.) Bath The first impression that I got with the bath was that it was spacious, white, all tiled floor to ceiling, and most important, clean. The tub was large and had a built-in jacuzzi. After a long twenty-four hours of transpacific travel, including a two hour layover in Hong Kong, I decided on a hot soaking. I turned on the hot water to fill the tub but after accumulating about three inches of water, the delivery system had turned cold. Alas, my share of the hot water had been exhausted from the over the sink electric hot water heater. Make sure the switch on the wall is turned on. When the hot water is used up, the heater starts heating up another batch. It’s certainly enough to take a nice hot shower of five to seven or eight minutes. Sufficiently relaxed and wet, I decided it was time to towel down and have a cool beverage. I turned the handle to open the drain but the mechanical bath stopper would not rise to drain the water. Heck with it for now. Later called the front desk, who sent up a person directly to fix it within five minutes. There was no separate shower stall. The tub itself has one of those long stainless steel hoses with shower handle on the end. It’s mounted at around five feet, so one stands under it or pulls the device off the wall and uses it manually or stationary if you’re short. The only problem is that a large amount of water falls outside the tub and lands on the tile floor, which in the scope of things isn’t all that bad either. Vietnamese bathroom floors are laid on a slope to route the water to a drain in the corner of the room. Floor tiles dry quickly in the warm weather. The bath towels were in very good condition if not nearly new, soft and fresh smelling. Pool There is a small pool on the side and toward the back of the hotel. It’s pretty well shaded by the hotel and adjoining buildings. The water water felt cool but I am sure it would be inviting. The tiles near the pool’s coping looked like they needed a good scrubbing as algae was staring to appear. Cafe/Bar There is a cafe/bar on the fourth floor that faces the river. It’s fairly large taking up the entire width of the hotel. Good breezes under a covered patio-like structure. Offers beverages of all sorts and ice creams. Sai Gon Red was 18,000d, 333 was 21,000d, mixed drinks 50,000d and up., etc. On our last day, we noticed they gave us one night free for staying six, an added surprise. Pros Price - Good value for what you get Clean - Can’t fault the room and bath cleanliness, at least for room 301 Spacious - More than adequate room size for price Location - Facing the river and about a half mile west of the central market, Cho Ben Tre. Easy 10-minute walk along the river Breakfast - More than adequate inclusive breakfast. Sorry westerners, no Whoppers or Big Macs here. Strong A/C in the room A fruit plate every night Cons Noisy cafe/bar above third floor rooms. The cacophony doesn’t subside until after 10 PM. If you only speak English, having a conversation will be frustrating at times. Low wattage lighting in the room, especially nightstands by bed, too weak to read at night. Cafe/Bar staff could be more attentive. As a westerner and hotel resident, I wasn’t served promptly, as those coming off the street, which was quite irritating. ============================================================== Between My Tho and Ben Tre, this is was the fourth hotel sampled and arguably the best stay in this area during the last 10 years.",1449794,737085,Khách sạn Du lịch Hàm Luông,2014-02-28,COUPLES,"Ham Luong Hotel Review - 02-06-14 Dates of Stay 01-31-14 to 02-06-14 Hotel (200C Hung Vuong, T.P. Ben Tre,  ) GPS coordinates: N10º 14 044, E106º 22 138 The hotel is located about a half mile west of Quoc lo 60 street on Hung Vuong street. Cho Ben Tre is at the corner of Hung Vuong and Quoc lo 60. The hotel faces the Ben Tre River (Song Ben Tre). Checking In As I had booked the room directly, with price agreed to earlier, there were no formalities when we arrived. Our bags were taken directly to the room. All that was required was our passports, which in Vietnam is pretty much guaranteed payment. The Agoda.com price was the same as the hotels direct rate almost to the dollar. But as we booked direct, the hotel later gave us one night free for a six-day stay. Room We stayed in room 301, which I should have known was one previously reviewed and criticized for the noise coming from the bar area directly above. Second floor rooms are probably far better insulated from the noise I’m sure. I first heard the chair shuffling from above when I was soaking in the tub around 5:30 PM. Would it continue for long and how long? The room labeled a suite, is quite large. It was one of the largest that I’ve stayed in SEA for the price paid. Then again, this isn’t Sai Gon, Ha Noi, or some beach fancy beach resort. It’s the Delta. Flooring in the room was all tile, very clean and cool. I don’t mind walking barefoot on tile floors but not carpeting, even though the the hotel supplied sandals. Lighting in the room was typically dim. I’m all for any energy-saving devices and fixtures but some areas of a room or bathroom require brighter lighting. So the lighting in this particular room was not bright enough for me. This particular room had an upright refrigerator with internal freezer compartment and was of sufficient space to store perhaps 35-50 12 oz. cans of beverages or a combination of food and drink. It wasn’t running when we opened the room (to save power), so I had to turn it up to its maximum setting to make it chill down quick for beverage and food storage. Because I suspected it had not been running for awhile it had a slight odor (musty). I wasn’t worried as I was only storing cans for now. After about five hours, my beverages were near freezing, perfect if the weather turns really hot. So far, the weather has been quite mild. (Oh dear! Acoustic guitar and singing just started above our room at 7:50 PM!) I would certainly avoid rooms on the third floor (especially room 301) if you cannot handle loud music and chairs being dragged across the tile floor above you. The sound literally echoes through the room and lasts well past 10 PM, when staff are still moving chairs probably back to their original placement. How would one describe the outfitting of the room, late government provincial? The suite has a fair amount of furniture, which looks like most other furniture in Vietnam. It’s that dark-stained wood with 27 coats of varnish. With all the protection, I’m sure it is resilient as floor tiles and concrete. SEA is not kind on buildings. The warm or hot, humid weather is a perfect catalyst for mold, mildew, and rot. So the beautiful set of wooden chairs in the room are hard as a rock and not inviting for a long sit-down. Everything is cement, tile, more tile, heavily varnished wood. The TV is still the old fashion, one hundred pound monstrosity. Quite frankly, I haven’t seen one in SEA for years. I thought everything was flat screens by now. Our room had a king size bed with a high density foam mattress. It was quite firm but wasn’t like sleeping on a concrete slab. At least there were no springs pushing against one’s body at night. The room also has an electric water cooker for making coffee or tea. Free tea was available but we took the Vietnamese coffee with condensed milk down at the restaurant with breakfast. The room also has a blow dryer for one’s hair. (I don’t have enough to dry.) Speaking of TV, there will be dozens of Vietnamese and Chinese stations. I did manage to find five English channels, including Cinemax, HBO, Animal Planet, National Geographic, and Discovery Channel, which is not bad for a hotel in a rural town. The WiFi is good throughout the building from what I can see. The network is not protected (it’s open) so protect your computer as best you can (turn on computer firewall and don’t allow file sharing for starters). Bandwidth was adequate enough to support several quality Facetime sessions (video-conferencing). Facebook not locked out at this hotel, so enjoy. A dysfunctional rooster next door started crowing around 3 - 3:30 AM daily. Breakfast Breakfast turned out to be much better than I had anticipated. Most mornings, we arrived between 7 - 7:30 AM. The number of foods offered were quite varied. Bowls of Udon soup with various meats, vegetables had been prepared in advance. This was the first day and morning’s menu changed daily (see below). They were all excellent! All one had to do was ladle some broth into the bowl and eat. Here’s a list of items we encountered for the breakfast buffet during our six-day stay: Udon noodle soup (Banh Canh) Pho - Bun Bo Hue Bun Moc (noodle soup) with pork or pork ball Chau ca - (Congee with Thac Lac fish) Congee with duck egg Chau (Congee - plain) Congee with oyster mushrooms (my favorite) Congee with yellow squash Bo Kho (beef stew) Sui Mai (pork) braised in a tomato type base (Different soups, congees and other foods not served everyday) Sliced bread Baguette bread pieces Fried eggs Mini egg omelets Fried, small chicken pieces Stir fried rice Stir fried rice with seafood Stir fried rice with crab Stir fried noodles Stir fried greens (sort of a spinach) Stir fried cabbage Stir fried mustard greens Stir fried bokchoy Shrimp dumplings Glutinous rice cakes Hot dog (sausages shape like nuggets) Pork roll slices Sliced tomatoes Sliced cucumbers Condiments of various sorts Jams Jellies Butter Vietnamese coffee with condensed milk Hot water Tea Passion fruit juice (diluted) Fresh watermelon slices Fresh dragon fruit slicesFresh pineapple slices Again, foods above appeared on different days. One kind of soup daily along with one congee (plain) and one other congee with another ingredient like seafood, mushroom, squash or something else. If you must get your salt, try placing a couple pieces of salted egg in your soup or congee. It’s delicious! (Take the sliver of shell off the egg before dumping it in you soup.) Bath The first impression that I got with the bath was that it was spacious, white, all tiled floor to ceiling, and most important, clean. The tub was large and had a built-in jacuzzi. After a long twenty-four hours of transpacific travel, including a two hour layover in Hong Kong, I decided on a hot soaking. I turned on the hot water to fill the tub but after accumulating about three inches of water, the delivery system had turned cold. Alas, my share of the hot water had been exhausted from the over the sink electric hot water heater. Make sure the switch on the wall is turned on. When the hot water is used up, the heater starts heating up another batch. It’s certainly enough to take a nice hot shower of five to seven or eight minutes. Sufficiently relaxed and wet, I decided it was time to towel down and have a cool beverage. I turned the handle to open the drain but the mechanical bath stopper would not rise to drain the water. Heck with it for now. Later called the front desk, who sent up a person directly to fix it within five minutes. There was no separate shower stall. The tub itself has one of those long stainless steel hoses with shower handle on the end. It’s mounted at around five feet, so one stands under it or pulls the device off the wall and uses it manually or stationary if you’re short. The only problem is that a large amount of water falls outside the tub and lands on the tile floor, which in the scope of things isn’t all that bad either. Vietnamese bathroom floors are laid on a slope to route the water to a drain in the corner of the room. Floor tiles dry quickly in the warm weather. The bath towels were in very good condition if not nearly new, soft and fresh smelling. Pool There is a small pool on the side and toward the back of the hotel. It’s pretty well shaded by the hotel and adjoining buildings. The water water felt cool but I am sure it would be inviting. The tiles near the pool’s coping looked like they needed a good scrubbing as algae was staring to appear. Cafe/Bar There is a cafe/bar on the fourth floor that faces the river. It’s fairly large taking up the entire width of the hotel. Good breezes under a covered patio-like structure. Offers beverages of all sorts and ice creams. Sai Gon Red was 18,000d, 333 was 21,000d, mixed drinks 50,000d and up., etc. On our last day, we noticed they gave us one night free for staying six, an added surprise. Pros Price - Good value for what you get Clean - Can’t fault the room and bath cleanliness, at least for room 301 Spacious - More than adequate room size for price Location - Facing the river and about a half mile west of the central market, Cho Ben Tre. Easy 10-minute walk along the river Breakfast - More than adequate inclusive breakfast. Sorry westerners, no Whoppers or Big Macs here. Strong A/C in the room A fruit plate every night Cons Noisy cafe/bar above third floor rooms. The cacophony doesn’t subside until after 10 PM. If you only speak English, having a conversation will be frustrating at times. Low wattage lighting in the room, especially nightstands by bed, too weak to read at night. Cafe/Bar staff could be more attentive. As a westerner and hotel resident, I wasn’t served promptly, as those coming off the street, which was quite irritating. ============================================================== Between My Tho and Ben Tre, this is was the fourth hotel sampled and arguably the best stay in this area during the last 10 years."
703567998,zhCN,5,[],2019-08-26,0,Passport02610274665,,推荐,环境相当好，适合家庭旅行，私密性很好，沙滩也是独家享用的，服务和餐饮也很不错，值得下次再来，会推荐朋友来。,12215504,18928520,Meliá Vinpearl Cam Ranh Beach Resort,2019-08-31,FAMILY,环境相当好，适合家庭旅行，私密性很好，沙滩也是独家享用的，服务和餐饮也很不错，值得下次再来，会推荐朋友来。
600360759,de,4,[],2018-07-28,0,Annkathrin R,889281BDE3A27EAAA832C98E8E0C313E,Traumurlaub,"Wir sind jetzt 3 Tage hier und bleiben noch weitere 10 Tage. Diese Anlage ist einfach nur traumhaft. Strand, Hotellage, Zimmer, Service und Essen sind wirklich super. Das Personal ist sehr freundlich und zuvorkommend. Meine kleinen Verbesserungsvorschläge: Das Hotel sollte einen Mopedverleih vor Ort organisieren. Es ist nervig nach Nha Trang zu fahren und einen Verleih zu suchen. Am Abend sollte es in der Saigon-Bar eine Happyhour geben (z.B. 21.00-22.00). Dann wären sicher ein paar Gäste mehr da, um die Livemusik zu genießen. Liebe Grüße von Zimmer 5321.",10587972,18928520,The Anam,2018-07-31,COUPLES,"Wir sind jetzt 3 Tage hier und bleiben noch weitere 10 Tage. Diese Anlage ist einfach nur traumhaft. Strand, Hotellage, Zimmer, Service und Essen sind wirklich super. Das Personal ist sehr freundlich und zuvorkommend. Meine kleinen Verbesserungsvorschläge: Das Hotel sollte einen Mopedverleih vor Ort organisieren. Es ist nervig nach Nha Trang zu fahren und einen Verleih zu suchen. Am Abend sollte es in der Saigon-Bar eine Happyhour geben (z.B. 21.00-22.00). Dann wären sicher ein paar Gäste mehr da, um die Livemusik zu genießen. Liebe Grüße von Zimmer 5321."
540080934,en,2,"[{'rating': 2, 'ratingLabel': 'Phòng'}, {'rating': 5, 'ratingLabel': 'Địa điểm'}, {'rating': 2, 'ratingLabel': 'Dịch vụ'}]",2017-11-10,2,Elizabeth Q,D253176B68220DC03D2E0E7C47F2D8EE,Bad experience in Dong Van,"Our stay at Huyen Tram Guesthouse began badly as when we arrived our rooms,booked through Booking.com were not available. We had altered our booking to arrive a day later than planned and received confirmation from Booking.com but ""reception"" just a man with a mobile phone claimed ignorance. He did manage to find a room that we had to share but came up later to ask for more money. My daughter speaks Vietnamese but not enough to argue with him. He was back again early morning banging on the door, presumably to make sure we hadn't left without paying! The place is very basic with few amenities. Only plus, the beds were comfortable.",12497565,4200402,Huyen Tram Guesthouse,2017-11-30,FAMILY,"Our stay at Huyen Tram Guesthouse began badly as when we arrived our rooms,booked through Booking.com were not available. We had altered our booking to arrive a day later than planned and received confirmation from Booking.com but ""reception"" just a man with a mobile phone claimed ignorance. He did manage to find a room that we had to share but came up later to ask for more money. My daughter speaks Vietnamese but not enough to argue with him. He was back again early morning banging on the door, presumably to make sure we hadn't left without paying! The place is very basic with few amenities. Only plus, the beds were comfortable."
339781132,en,3,[],2016-01-13,0,Traveltubbies,B958F6456C3BE7AD25AF56AB496B25B8,Acceptable ,Not to bad for a nite stay. Rooms basic. Hot shower good and room heating acceptable. We had rooms to the back with beautiful view of the city and the lake. We had the hotpot dinner at the hotel and it was delicious. Staff helpful. Location is good. Just a walking distance to the free cultural show from local tribes only on Saturday at the Night Market.,1750491,2415097,Khách sạn Cong Fu,2015-12-31,FAMILY,Not to bad for a nite stay. Rooms basic. Hot shower good and room heating acceptable. We had rooms to the back with beautiful view of the city and the lake. We had the hotpot dinner at the hotel and it was delicious. Staff helpful. Location is good. Just a walking distance to the free cultural show from local tribes only on Saturday at the Night Market.
343893283,de,3,"[{'rating': 3, 'ratingLabel': 'Giá trị'}, {'rating': 4, 'ratingLabel': 'Địa điểm'}, {'rating': 5, 'ratingLabel': 'Dịch vụ'}]",2016-01-30,0,Christoph T,89D8DC6D793230000C4F5F8D6816E688,„Service super! Ansonsten OK!“,"Wir sind morgens um 4:30 angekommen und konnten direkt einschicken. Haben sogar noch einen Kaffee bekommen. Die Nacht wurde auch nicht berechnet. Die Zimmer sind sehr einfach ausgestattet. Betten noch grad so OK. Haben uns auch ein Moped ausgeliehen und mussten Tanken. Haben für 100.000 VDN getankt und nachher sogar 50000 zurück bekommen, weil wir soviel nicht verfahren haben. Frühstück das typische Brot mit Omlett und Kaffee inkl. Wer Wert auf guten Service legt und dem die Zimmer nicht so wichtig sind, kann hier gut ein zwei Tage übernachten.",7806247,4014591,Mountain View Hotel,2016-01-31,COUPLES,"Wir sind morgens um 4:30 angekommen und konnten direkt einschicken. Haben sogar noch einen Kaffee bekommen. Die Nacht wurde auch nicht berechnet. Die Zimmer sind sehr einfach ausgestattet. Betten noch grad so OK. Haben uns auch ein Moped ausgeliehen und mussten Tanken. Haben für 100.000 VDN getankt und nachher sogar 50000 zurück bekommen, weil wir soviel nicht verfahren haben. Frühstück das typische Brot mit Omlett und Kaffee inkl. Wer Wert auf guten Service legt und dem die Zimmer nicht so wichtig sind, kann hier gut ein zwei Tage übernachten."
382331857,vi,2,"[{'rating': 2, 'ratingLabel': 'Giá trị'}, {'rating': 2, 'ratingLabel': 'Phòng'}, {'rating': 1, 'ratingLabel': 'Dịch vụ'}]",2016-06-13,8,amour15473,A35B66D41DE244D081A2AF8BBF02BCB3,Thất vọng,"Chúng tôi cùng lớp của con đi lien hoan cuối năm tại đây tuần vừa rồi (11 & 12/6). Mặc dù dịch vụ bể bơi đã được tính vào giá trọn gói khi sử dụng phòng nhưng nhân viên lễ tân trực (lúc 10h30 sáng 12/6) nhất quyết đòi các cháu phải trả tiền vé bơi mới được vào. Cung cách phụ vụ giống thời mậu dịch, nhân viên không chuyên nghiệp. bể bơi rất nhỏ và đông, phòng ở rất bình thường. Tôi không có ý định quay lại nơi này.̀",3794123,2062763,Song Hong Resort,2016-06-30,FRIENDS,"Chúng tôi cùng lớp của con đi lien hoan cuối năm tại đây tuần vừa rồi (11 & 12/6). Mặc dù dịch vụ bể bơi đã được tính vào giá trọn gói khi sử dụng phòng nhưng nhân viên lễ tân trực (lúc 10h30 sáng 12/6) nhất quyết đòi các cháu phải trả tiền vé bơi mới được vào. Cung cách phụ vụ giống thời mậu dịch, nhân viên không chuyên nghiệp. bể bơi rất nhỏ và đông, phòng ở rất bình thường. Tôi không có ý định quay lại nơi này.̀"
